-0.94,0.3,0.16,23392
-0.94,0.31,0.16,23401
-0.94,0.31,0.15,23411
-0.94,0.31,0.15,23427
-0.94,0.31,0.15,23435
-0.94,0.31,0.15,23444
-0.94,0.31,0.15,23453
-0.94,0.31,0.16,23462
-0.94,0.31,0.16,23470
-0.94,0.31,0.16,23479
-0.94,0.31,0.16,23488
-0.94,0.3,0.16,23496
-0.94,0.3,0.16,23505
-0.94,0.31,0.16,23513
-0.94,0.31,0.16,23524
-0.94,0.31,0.16,23535
-0.94,0.31,0.16,23544
-0.94,0.31,0.15,23548
-0.94,0.31,0.15,23556
-0.94,0.3,0.16,23574
-0.93,0.3,0.15,23582
-0.93,0.31,0.16,23592
-0.94,0.31,0.15,23601
-0.94,0.31,0.15,23610
-0.93,0.31,0.15,23617
-0.94,0.31,0.15,23626
-0.94,0.31,0.15,23634
-0.94,0.31,0.15,23653
-0.94,0.31,0.15,23661
-0.94,0.31,0.15,23671
-0.94,0.31,0.16,23678
-0.93,0.31,0.16,23687
-0.94,0.31,0.16,23696
-0.94,0.31,0.16,23704
-0.94,0.31,0.15,23712
-0.93,0.31,0.15,23725
-0.94,0.31,0.15,23730
-0.94,0.31,0.15,23738
-0.94,0.31,0.15,23747
-0.94,0.3,0.15,23756
-0.94,0.3,0.16,23764
-0.94,0.3,0.16,23773
-0.94,0.31,0.16,23784
-0.94,0.31,0.15,23799
-0.94,0.31,0.15,23807
-0.94,0.31,0.15,23816
-0.94,0.31,0.15,23825
-0.94,0.31,0.15,23833
-0.94,0.31,0.15,23843
-0.94,0.31,0.16,23852
-0.94,0.31,0.16,23862
-0.94,0.3,0.16,23868
-0.94,0.3,0.16,23879
-0.94,0.3,0.16,23885
-0.94,0.31,0.15,23894
-0.94,0.31,0.15,23903
-0.94,0.31,0.15,23911
-0.94,0.31,0.15,23920
-0.94,0.31,0.15,23930
-0.94,0.31,0.15,23940
-0.94,0.31,0.16,23947
-0.94,0.31,0.16,23955
-0.94,0.31,0.16,23963
-0.94,0.3,0.15,23972
-0.94,0.3,0.16,23981
-0.94,0.31,0.15,23989
-0.94,0.31,0.15,23998
-0.94,0.31,0.15,24006
-0.94,0.31,0.15,24018
-0.94,0.31,0.15,24026
-0.94,0.31,0.15,24033
-0.94,0.31,0.15,24043
-0.94,0.31,0.15,24050
-0.94,0.31,0.16,24058
-0.94,0.31,0.16,24067
-0.94,0.3,0.15,24076
-0.94,0.31,0.16,24084
-0.94,0.31,0.16,24095
-0.94,0.31,0.16,24105
-0.94,0.31,0.15,24111
-0.94,0.31,0.15,24128
-0.94,0.31,0.15,24138
-0.94,0.31,0.15,24147
-0.94,0.31,0.15,24154
-0.94,0.31,0.15,24162
-0.94,0.31,0.15,24171
-0.94,0.31,0.16,24180
-0.94,0.3,0.16,24199
-0.94,0.31,0.16,24208
-0.94,0.31,0.15,24215
-0.94,0.31,0.15,24225
-0.94,0.31,0.15,24232
-0.94,0.31,0.15,24241
-0.94,0.31,0.15,24249
-0.94,0.31,0.15,24257
-0.94,0.31,0.15,24266
-0.94,0.31,0.16,24283
-0.94,0.31,0.16,24292
-0.94,0.31,0.16,24303
-0.94,0.31,0.15,24311
-0.94,0.31,0.15,24318
-0.94,0.31,0.15,24326
-0.94,0.31,0.15,24335
-0.93,0.31,0.18,24347
-0.89,0.46,0.18,24354
-0.91,0.38,0.16,24363
-0.95,0.25,0.15,24373
-0.96,0.23,0.18,24380
-0.96,0.22,0.19,24390
-0.95,0.28,0.15,24397
-0.95,0.28,0.12,24406
-0.95,0.28,0.11,24432
-0.95,0.28,0.12,24439
-0.95,0.29,0.14,24448
-0.96,0.23,0.16,24456
-0.95,0.26,0.18,24465
-0.93,0.33,0.19,24474
-0.94,0.31,0.14,24484
-0.99,0.23,-0.19,24494
-0.97,0.25,-0.05,24501
-0.94,0.31,0.2,24510
-0.91,0.44,0.1,24517
-0.91,0.59,-0.15,24526
-1.02,0.48,-0.16,24534
-1.1,0.29,-0.09,24543
-1.15,0.16,-0.03,24552
-1.14,0.06,0.04,24560
-1.15,0.07,0.1,24569
-1.11,0.16,0.15,24578
-1,0.32,0.22,24596
-1,0.36,0.24,24605
-1.01,0.34,0.24,24614
-1.05,0.32,0.23,24621
-1.1,0.29,0.2,24629
-1.13,0.29,0.16,24638
-1.12,0.28,0.11,24647
-1.06,0.24,0.07,24656
-1,0.2,0.03,24664
-0.99,0.16,0,24673
-1.01,0.17,-0.01,24682
-1.06,0.21,-0.03,24690
-1.09,0.23,-0.04,24699
-1.06,0.23,-0.04,24709
-1,0.21,-0.02,24720
-0.97,0.2,0,24726
-0.95,0.19,0.03,24735
-0.93,0.16,0.06,24742
-0.94,0.13,0.07,24751
-0.98,0.11,0.08,24759
-1.02,0.1,0.08,24768
-1.05,0.09,0.08,24776
-1.06,0.09,0.07,24785
-0.99,0.05,0.06,24794
-0.9,0.02,0.05,24802
-0.82,0.03,0.04,24812
-0.77,0.07,0.04,24822
-0.77,0.14,0.03,24829
-0.79,0.17,0.03,24837
-0.81,0.14,0.04,24848
-0.85,0.12,0.05,24857
-0.89,0.07,0.06,24867
-0.93,0.11,0.04,24873
-0.93,0.05,0.07,24880
-0.96,0.03,0.1,24889
-0.96,0.06,0.11,24898
-0.94,0.09,0.11,24907
-0.91,0.1,0.11,24917
-0.88,0.08,0.11,24927
-0.9,0.07,0.1,24934
-0.92,0.06,0.09,24941
-0.94,0.02,0.07,24950
-0.98,0.02,0.06,24958
-1.01,0.03,0.05,24967
-1.03,0.04,0.04,24975
-1.03,0.04,0.03,24986
-1,0.04,0.03,24994
-0.97,0.06,0.03,25005
-0.92,0.06,0.04,25011
-0.9,0.07,0.05,25020
-0.88,0.07,0.07,25027
-0.86,0.07,0.09,25036
-0.86,0.07,0.1,25045
-0.87,0.07,0.1,25053
-0.88,0.07,0.1,25063
-0.89,0.07,0.09,25072
-0.91,0.09,0.07,25080
-0.91,0.14,0.06,25088
-0.88,0.16,0.06,25097
-0.87,0.18,0.07,25108
-0.91,0.17,0.08,25114
-0.98,0.13,0.11,25123
-1.03,0.12,0.12,25131
-1.06,0.08,0.12,25140
-1.13,0.06,0.12,25149
-1.22,0.03,0.1,25159
-1.21,0.03,0.09,25169
-1.2,0.05,0.06,25176
-1.17,0.11,0.05,25186
-1.1,0.17,0.04,25193
-1.02,0.23,0.04,25202
-0.93,0.28,0.06,25212
-0.89,0.28,0.08,25219
-0.89,0.26,0.12,25227
-0.92,0.23,0.15,25235
-0.94,0.19,0.17,25246
-0.95,0.14,0.18,25252
-0.96,0.11,0.18,25261
-1,0.12,0.17,25270
-1.03,0.15,0.14,25278
-1.03,0.17,0.12,25287
-1,0.19,0.1,25296
-0.95,0.24,0.08,25305
-0.94,0.28,0.07,25318
-0.96,0.27,0.07,25322
-0.96,0.22,0.08,25330
-1.01,0.17,0.09,25342
-1.07,0.11,0.1,25351
-1.09,0.08,0.1,25357
-1.08,0.11,0.09,25367
-1.04,0.18,0.08,25375
-1.02,0.26,0.07,25382
-1,0.35,0.08,25391
-0.94,0.38,0.09,25399
-0.91,0.35,0.1,25408
-0.89,0.3,0.13,25417
-0.89,0.24,0.15,25425
-0.9,0.19,0.15,25434
-0.92,0.17,0.15,25443
-0.96,0.18,0.14,25452
-1.01,0.2,0.13,25461
-1.05,0.2,0.11,25471
-1.06,0.21,0.1,25478
-1.05,0.23,0.09,25487
-0.99,0.27,0.09,25497
-0.91,0.3,0.09,25504
-0.85,0.31,0.09,25512
-0.84,0.3,0.1,25523
-1,0.24,0.11,25538
-1.12,0.22,0.1,25547
-1.25,0.18,0.08,25557
-1.33,0.12,0.06,25565
-1.34,0.08,0.04,25574
-1.34,0.07,0.02,25581
-1.32,0.15,0,25590
-1.28,0.21,-0.01,25599
-1.22,0.23,0,25607
-1.19,0.24,0.03,25616
-1.22,0.26,0.07,25626
-1.29,0.26,0.12,25636
-1.38,0.23,0.17,25643
-1.42,0.18,0.21,25652
-1.4,0.13,0.23,25662
-1.31,0.07,0.22,25668
-1.18,0.05,0.19,25676
-1.03,0.06,0.15,25685
-0.89,0.1,0.12,25697
-0.79,0.15,0.1,25704
-0.7,0.15,0.09,25713
-0.63,0.15,0.09,25720
-0.61,0.17,0.07,25729
-0.61,0.21,0.06,25738
-0.64,0.23,0.05,25745
-0.68,0.23,0.04,25755
-0.73,0.21,0.03,25763
-0.8,0.2,0.04,25771
-0.86,0.16,0.04,25781
-0.88,0.08,0.06,25791
-0.89,0,0.07,25800
-0.91,-0.07,0.09,25807
-0.91,-0.12,0.09,25816
-0.89,-0.17,0.1,25824
-0.84,-0.19,0.1,25832
-0.79,-0.18,0.09,25841
-0.74,-0.15,0.09,25849
-0.73,-0.07,0.07,25867
-0.77,-0.01,0.06,25876
-0.8,0.03,0.05,25884
-0.82,0.05,0.05,25893
-0.82,-0.02,0.06,25901
-0.76,-0.06,0.07,25910
-0.73,-0.07,0.08,25919
-0.73,-0.03,0.09,25930
-0.76,0.01,0.11,25939
-0.8,0.06,0.12,25949
-0.86,0.07,0.12,25954
-0.95,0.07,0.13,25965
-1.03,0.06,0.13,25971
-1.08,0.04,0.14,25981
-1.09,0.03,0.13,25988
-1.12,0.08,0.13,25997
-1.14,0.14,0.13,26006
-1.13,0.19,0.13,26014
-1.1,0.21,0.13,26023
-1.08,0.18,0.13,26031
-1.07,0.14,0.14,26040
-1.06,0.1,0.14,26049
-1.06,0.09,0.13,26059
-1.08,0.09,0.12,26070
-1.1,0.11,0.11,26076
-1.09,0.13,0.09,26085
-1.05,0.14,0.08,26092
-0.98,0.16,0.06,26101
-0.95,0.21,0.06,26109
-0.94,0.25,0.06,26117
-0.93,0.28,0.07,26127
-0.92,0.26,0.09,26135
-0.95,0.2,0.12,26144
-1.02,0.15,0.14,26152
-1.22,0.11,0.15,26173
-1.25,0.08,0.14,26181
-1.21,0.09,0.13,26191
-1.13,0.14,0.11,26197
-1.02,0.22,0.1,26207
-0.93,0.28,0.09,26216
-0.9,0.33,0.09,26224
-0.89,0.36,0.1,26230
-0.91,0.33,0.11,26239
-0.92,0.25,0.13,26247
-0.95,0.19,0.13,26256
-0.96,0.2,0.1,26282
-0.92,0.25,0.09,26295
-0.89,0.27,0.08,26300
-0.87,0.3,0.08,26311
-0.88,0.5,0.02,26317
-0.85,0.54,-0.03,26327
-0.89,0.46,-0.01,26334
-1.02,0.31,0.06,26352
-1.27,-0.22,0.41,26360
-0.98,0.31,0.11,26369
-0.97,0.26,0.02,26377
-0.96,0.29,0.03,26386
-0.95,0.31,0.07,26395
-0.95,0.31,0.07,26405
-0.95,0.31,0.08,26415
-0.95,0.31,0.09,26420
-0.95,0.31,0.09,26431
-0.95,0.31,0.08,26438
-0.95,0.3,0.07,26446
-0.95,0.3,0.06,26455
-0.95,0.3,0.05,26466
-0.95,0.3,0.05,26476
-0.95,0.3,0.06,26482
-0.94,0.34,0.05,26492
-0.95,0.3,0.03,26502
-0.95,0.31,0.02,26509
-0.95,0.31,0.04,26519
-0.95,0.3,0.07,26525
-0.95,0.29,0.07,26535
-0.95,0.3,0.08,26542
-0.95,0.3,0.09,26552
-0.95,0.3,0.1,26559
-0.94,0.28,0.17,26577
-0.94,0.29,0.18,26585
-0.94,0.31,0.18,26594
-0.94,0.3,0.15,26602
-0.95,0.28,0.15,26611
-0.94,0.3,0.17,26620
-0.94,0.3,0.17,26630
-0.94,0.3,0.15,26640
-0.95,0.29,0.12,26647
-0.95,0.29,0.11,26656
-0.95,0.29,0.11,26663
-0.95,0.29,0.13,26672
-0.94,0.3,0.15,26682
-0.94,0.3,0.15,26689
-0.94,0.29,0.14,26698
-0.95,0.29,0.13,26706
-0.95,0.29,0.13,26715
-0.94,0.29,0.13,26723
-0.95,0.3,0.13,26734
-0.94,0.3,0.14,26744
-0.94,0.3,0.14,26750
-0.94,0.3,0.14,26760
-0.95,0.29,0.13,26766
-0.95,0.29,0.13,26776
-0.95,0.29,0.13,26784
-0.94,0.29,0.14,26802
-0.94,0.29,0.14,26812
-0.94,0.29,0.14,26821
-0.95,0.29,0.13,26827
-0.95,0.29,0.13,26837
-0.94,0.3,0.13,26846
-0.94,0.3,0.14,26853
-0.94,0.3,0.14,26863
-0.95,0.3,0.14,26871
-0.94,0.29,0.14,26879
-0.94,0.29,0.13,26888
-0.95,0.29,0.13,26896
-0.94,0.29,0.14,26906
-0.95,0.3,0.14,26916
-0.94,0.29,0.14,26925
-0.94,0.3,0.13,26932
-0.94,0.3,0.13,26941
-0.94,0.3,0.13,26949
-0.94,0.3,0.13,26957
-0.94,0.29,0.14,26966
-0.95,0.3,0.14,26983
-0.94,0.29,0.14,26992
-0.94,0.29,0.13,27000
-0.94,0.29,0.13,27010
-0.94,0.3,0.13,27020
-0.95,0.3,0.14,27029
-0.94,0.29,0.14,27035
-0.94,0.29,0.14,27052
-0.94,0.29,0.14,27061
-0.94,0.29,0.13,27070
-0.95,0.3,0.13,27078
-0.94,0.3,0.13,27087
-0.94,0.3,0.13,27096
-0.94,0.3,0.13,27104
-0.94,0.3,0.13,27113
-0.95,0.3,0.14,27122
-0.94,0.29,0.14,27132
-0.94,0.29,0.14,27139
-0.95,0.29,0.13,27147
-0.95,0.29,0.13,27158
-0.94,0.29,0.13,27167
-0.94,0.29,0.13,27176
-0.95,0.3,0.13,27183
-0.94,0.3,0.13,27191
-0.94,0.3,0.14,27199
-0.94,0.3,0.14,27208
-0.94,0.3,0.14,27217
-0.95,0.3,0.14,27226
-0.95,0.29,0.14,27234
-0.94,0.29,0.13,27242
-0.94,0.29,0.14,27251
-0.95,0.29,0.14,27260
-0.95,0.29,0.14,27268
-0.94,0.29,0.14,27277
-0.94,0.29,0.14,27289
-0.94,0.3,0.14,27299
-0.94,0.3,0.14,27304
-0.94,0.3,0.14,27311
-0.94,0.3,0.14,27320
-0.94,0.29,0.13,27329
-0.95,0.29,0.13,27338
-0.95,0.29,0.13,27346
-0.94,0.29,0.13,27355
-0.95,0.29,0.13,27365
-0.94,0.29,0.13,27376
-0.94,0.3,0.14,27381
-0.94,0.3,0.14,27391
-0.95,0.3,0.14,27398
-0.94,0.3,0.14,27407
-0.94,0.3,0.14,27416
-0.94,0.3,0.13,27424
-0.95,0.29,0.13,27433
-0.95,0.29,0.14,27444
-0.95,0.29,0.13,27454
-0.94,0.29,0.14,27459
-0.95,0.29,0.14,27468
-0.95,0.29,0.14,27477
-0.95,0.29,0.14,27485
-0.95,0.3,0.13,27493
-0.94,0.3,0.13,27503
-0.94,0.3,0.13,27512
-0.94,0.3,0.13,27521
-0.94,0.3,0.13,27528
-0.94,0.3,0.14,27539
-0.95,0.29,0.14,27545
-0.95,0.29,0.14,27554
-0.94,0.29,0.14,27563
-0.94,0.29,0.14,27571
-0.95,0.29,0.13,27581
-0.94,0.29,0.13,27588
-0.94,0.29,0.13,27597
-0.94,0.29,0.13,27606
-0.94,0.3,0.13,27617
-0.94,0.3,0.13,27626
-0.94,0.3,0.13,27634
-0.94,0.3,0.13,27641
-0.94,0.3,0.14,27649
-0.94,0.29,0.14,27658
-0.95,0.29,0.14,27666
-0.95,0.29,0.14,27675
-0.95,0.29,0.14,27684
-0.95,0.29,0.14,27694
-0.95,0.29,0.13,27704
-0.94,0.29,0.14,27711
-0.94,0.3,0.14,27720
-0.94,0.3,0.14,27727
-0.94,0.3,0.14,27736
-0.94,0.3,0.13,27744
-0.94,0.3,0.13,27753
-0.94,0.29,0.13,27762
-0.94,0.29,0.13,27770
-0.94,0.29,0.14,27779
-0.95,0.29,0.14,27788
-0.95,0.29,0.14,27797
-0.94,0.29,0.14,27806
-0.95,0.3,0.14,27814
-0.95,0.3,0.14,27823
-0.94,0.3,0.13,27831
-0.94,0.3,0.13,27839
-0.95,0.3,0.13,27848
-0.95,0.3,0.13,27858
-0.94,0.29,0.13,27866
-0.94,0.29,0.14,27874
-0.95,0.29,0.14,27886
-0.95,0.29,0.14,27893
-0.94,0.29,0.14,27901
-0.94,0.29,0.14,27909
-0.95,0.29,0.13,27926
-0.95,0.29,0.13,27935
-0.94,0.29,0.13,27944
-0.94,0.29,0.14,27952
-0.95,0.3,0.14,27964
-0.95,0.3,0.14,27969
-0.94,0.3,0.14,27978
-0.94,0.3,0.14,27987
-0.95,0.3,0.14,27995
-0.95,0.3,0.13,28004
-0.94,0.29,0.13,28013
-0.94,0.29,0.13,28034
-0.95,0.3,0.13,28039
-0.95,0.3,0.14,28049
-0.95,0.3,0.14,28056
-0.95,0.3,0.14,28065
-0.94,0.29,0.14,28073
-0.94,0.3,0.13,28090
-0.94,0.3,0.13,28101
-0.94,0.3,0.13,28111
-0.95,0.3,0.13,28118
-0.94,0.3,0.13,28127
-0.95,0.3,0.14,28136
-0.94,0.29,0.14,28143
-0.95,0.29,0.14,28151
-0.95,0.29,0.14,28159
-0.95,0.29,0.14,28169
-0.95,0.29,0.13,28177
-0.94,0.29,0.13,28186
-0.94,0.3,0.13,28196
-0.94,0.3,0.13,28204
-0.94,0.3,0.13,28214
-0.94,0.3,0.13,28221
-0.94,0.3,0.14,28230
-0.94,0.3,0.14,28237
-0.94,0.3,0.13,28246
-0.94,0.29,0.14,28255
-0.95,0.29,0.13,28263
-0.94,0.29,0.13,28272
-0.95,0.29,0.13,28281
-0.95,0.29,0.14,28290
-0.94,0.29,0.14,28298
-0.94,0.29,0.14,28307
-0.94,0.3,0.14,28318
-0.94,0.3,0.13,28324
-0.94,0.3,0.13,28332
-0.94,0.3,0.13,28342
-0.94,0.29,0.13,28352
-0.95,0.29,0.13,28360
-0.95,0.29,0.13,28367
-0.94,0.29,0.14,28385
-0.95,0.29,0.14,28393
-0.95,0.29,0.14,28402
-0.94,0.3,0.13,28422
-0.94,0.3,0.13,28431
-0.94,0.3,0.13,28440
-0.94,0.3,0.13,28446
-0.94,0.3,0.13,28456
-0.94,0.29,0.13,28462
-0.94,0.29,0.14,28472
-0.94,0.29,0.14,28480
-0.94,0.29,0.14,28488
-0.95,0.29,0.13,28498
-0.95,0.29,0.13,28506
-0.95,0.29,0.13,28517
-0.95,0.3,0.13,28525
-0.94,0.3,0.13,28531
-0.94,0.3,0.13,28540
-0.94,0.3,0.14,28549
-0.94,0.29,0.14,28558
-0.94,0.29,0.14,28566
-0.95,0.29,0.14,28578
-0.94,0.29,0.13,28587
-0.95,0.29,0.14,28593
-0.94,0.29,0.14,28601
-0.94,0.29,0.13,28610
-0.94,0.3,0.13,28618
-0.94,0.3,0.13,28628
-0.94,0.3,0.13,28637
-0.94,0.3,0.13,28646
-0.94,0.3,0.13,28654
-0.94,0.29,0.13,28662
-0.95,0.3,0.13,28670
-0.95,0.3,0.13,28679
-0.95,0.3,0.13,28687
-0.94,0.3,0.13,28697
-0.94,0.3,0.13,28705
-0.94,0.3,0.13,28713
-0.95,0.29,0.13,28736
-0.95,0.29,0.13,28739
-0.95,0.29,0.13,28748
-0.94,0.29,0.13,28757
-0.94,0.29,0.13,28765
-0.95,0.29,0.13,28776
-0.95,0.3,0.13,28786
-0.94,0.3,0.13,28792
-0.94,0.3,0.13,28802
-0.94,0.3,0.13,28811
-0.94,0.3,0.13,28819
-0.95,0.3,0.13,28826
-0.95,0.3,0.13,28834
-0.95,0.29,0.13,28843
-0.95,0.29,0.13,28853
-0.94,0.29,0.14,28862
-0.95,0.29,0.14,28871
-0.95,0.29,0.14,28879
-0.95,0.3,0.13,28888
-0.94,0.3,0.13,28895
-0.94,0.3,0.13,28904
-0.94,0.3,0.13,28913
-0.94,0.3,0.13,28921
-0.95,0.3,0.13,28931
-0.94,0.3,0.13,28941
-0.94,0.29,0.14,28950
-0.94,0.29,0.14,28956
-0.95,0.29,0.13,28973
-0.94,0.29,0.14,28982
-0.94,0.29,0.13,28991
-0.94,0.3,0.13,28999
-0.94,0.3,0.13,29007
-0.94,0.3,0.14,29017
-0.94,0.3,0.13,29027
-0.94,0.3,0.13,29037
-0.94,0.29,0.13,29043
-0.94,0.29,0.13,29053
-0.95,0.3,0.13,29059
-0.94,0.29,0.13,29070
-0.94,0.29,0.13,29077
-0.94,0.29,0.13,29085
-0.94,0.29,0.13,29094
-0.94,0.3,0.13,29106
-0.94,0.3,0.13,29115
-0.95,0.3,0.13,29121
-0.95,0.3,0.13,29131
-0.94,0.29,0.13,29137
-0.94,0.3,0.13,29147
-0.95,0.29,0.14,29156
-0.95,0.29,0.13,29164
-0.95,0.29,0.14,29172
-0.94,0.29,0.13,29183
-0.95,0.29,0.13,29202
-0.95,0.3,0.13,29210
-0.94,0.3,0.13,29219
-0.94,0.3,0.13,29225
-0.94,0.3,0.13,29235
-0.95,0.29,0.14,29242
-0.94,0.29,0.14,29251
-0.94,0.29,0.14,29259
-0.94,0.29,0.14,29267
-0.94,0.29,0.13,29277
-0.93,0.29,0.13,29285
-0.96,0.3,0.14,29293
-0.94,0.29,0.13,29302
-0.94,0.29,0.13,29310
-0.94,0.3,0.13,29319
-0.95,0.3,0.14,29328
-0.95,0.3,0.13,29337
-0.94,0.3,0.13,29345
-0.94,0.29,0.13,29354
-0.95,0.3,0.13,29363
-0.95,0.29,0.14,29371
-0.94,0.29,0.13,29380
-0.94,0.29,0.14,29390
-0.95,0.29,0.14,29400
-0.95,0.3,0.13,29407
-0.94,0.29,0.13,29427
-0.94,0.3,0.13,29434
-0.95,0.3,0.13,29444
-0.95,0.3,0.13,29450
-0.94,0.29,0.14,29460
-0.94,0.29,0.13,29466
-0.94,0.29,0.14,29476
-0.95,0.29,0.14,29483
-0.95,0.29,0.14,29492
-0.95,0.3,0.14,29502
-0.94,0.29,0.13,29510
-0.95,0.3,0.13,29518
-0.94,0.3,0.13,29527
-0.94,0.3,0.13,29535
-0.95,0.29,0.13,29547
-0.95,0.29,0.13,29553
-0.94,0.29,0.13,29563
-0.94,0.29,0.13,29570
-0.94,0.29,0.14,29578
-0.94,0.29,0.13,29587
-0.94,0.29,0.14,29596
-0.94,0.3,0.13,29605
-0.94,0.29,0.13,29615
-0.95,0.29,0.13,29626
-0.95,0.3,0.13,29632
-0.95,0.3,0.13,29641
-0.94,0.29,0.13,29648
-0.94,0.29,0.13,29657
-0.94,0.29,0.13,29666
-0.95,0.29,0.13,29674
-0.94,0.29,0.14,29684
-0.94,0.29,0.13,29691
-0.94,0.29,0.13,29700
-0.94,0.29,0.13,29708
